"ADUS","Addus HomeCare Corporation","30.57","339581464.68","n/a","2009","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/adus",
"AEY","ADDvantage Technologies Group, Inc.","2.2","22160866.2","n/a","n/a","Consumer Services","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/aey",
"ADEP","Adept Technology, Inc.","12.98","189508000","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/adep",
"ADMA","ADMA Biologics Inc","9.01","96457212.73","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/adma",
"ADBE","Adobe Systems Incorporated","80.65","40228167496.85","n/a","1986","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/adbe",
"ADTN","ADTRAN, Inc.","15.54","775888812.3","n/a","1994","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/adtn",
"ADRO","Aduro Biotech, Inc.","21.23","1322117229.62","n/a","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/adro",
"AAAP","Advanced Accelerator Applications S.A.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aaap",
"AEIS","Advanced Energy Industries, Inc.","27.75","1138297257.75","n/a","1995","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/aeis",
"AMD","Advanced Micro Devices, Inc.","1.86","1449270447.6","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/amd",
"ADXS","Advaxis, Inc.","10.51","350674862.79","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/adxs",
"ADXSW","Advaxis, Inc.","7.13","0","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/adxsw",
"MULT","AdvisorShares Sunrise Global Multi-Strategy ETF","22.79","2279000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mult",
"YPRO","AdvisorShares YieldPro ETF","23.1001","32917642.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ypro",
"AEGR","Aegerion Pharmaceuticals, Inc.","13.14","376074592.02","n/a","2010","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/aegr",
"AEGN","Aegion Corp","18.16","658085911.76","n/a","n/a","Basic Industries","Water Supply","http://www.nasdaq.com/symbol/aegn",
"AEHR","Aehr Test Systems","2.29","29739210.95","n/a","1997","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/aehr",
"AMTX","Aemetis, Inc","2.51","48878339.42","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/amtx",
"AEPI","AEP Industries Inc.","64.65","329886581.1","n/a","1986","Capital Goods","Specialty Chemicals","http://www.nasdaq.com/symbol/aepi",
"AERI","Aerie Pharmaceuticals, Inc.","21.25","545958060","n/a","2013","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/aeri",
"AVAV","AeroVironment, Inc.","21.52","506563002.96","n/a","2007","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/avav",
"AEZS","AEterna Zentaris Inc.","0.0912","44913617.5824","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/aezs",
"AEMD","Aethlon Medical, Inc.","6.87","52283063.28","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/aemd",
"AFMD","Affimed N.V.","6.69","198921583.92","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/afmd",
"AFFX","Affymetrix, Inc.","8.38","668891616.76","n/a","1996","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/affx",
"AGEN","Agenus Inc.","4.84","408048396.8","n/a","2000","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/agen",
"AGRX","Agile Therapeutics, Inc.","7.88","175500215.88","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/agrx",
"AGYS","Agilysys, Inc.","11.58","265441843.62","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/agys",
"AGIO","Agios Pharmaceuticals, Inc.","72.9","2729644782.3","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/agio",
"AGFS","AgroFresh Solutions, Inc.","8.39","419001197.72","n/a","2014","Finance","Business Services","http://www.nasdaq.com/symbol/agfs",
"AGFSW","AgroFresh Solutions, Inc.","2.1","0","n/a","2014","Finance","Business Services","http://www.nasdaq.com/symbol/agfsw",
"AIMT","Aimmune Therapeutics, Inc.","20.14","849495875.18","n/a","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/aimt",
"AIRM","Air Methods Corporation","36.57","1436961722.49","n/a","n/a","Transportation","Transportation Services","http://www.nasdaq.com/symbol/airm",
"AIRT","Air T, Inc.","17.51","41542947.77","n/a","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/airt",
"ATSG","Air Transport Services Group, Inc","9.28","601904057.28","n/a","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/atsg",
"AMCN","AirMedia Group Inc","5.48","240405873.8","43869685","2007","Technology","Advertising","http://www.nasdaq.com/symbol/amcn",
"AIXG","Aixtron SE","6.11","27569138.74","4512134","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/aixg",
"AKAM","Akamai Technologies, Inc.","73.55","13135678578.1","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/akam",
"AKTX","Akari Therapeutics Plc","20.09","7849705.43","390727","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/aktx",
"AKBA","Akebia Therapeutics, Inc.","10","288825300","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/akba",
"AKER","Akers Biosciences Inc","3.4","17492445.8","n/a","2014","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/aker",
"AKRX","Akorn, Inc.","29.59","3386070487.47","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/akrx",
"ALRM","Alarm.com Holdings, Inc.","12.59","573690078.57","n/a","2015","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/alrm",
"ALSK","Alaska Communications Systems Group, Inc.","2.44","122972798.72","n/a","1999","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/alsk",
"AMRI","Albany Molecular Research, Inc.","17.21","610147317.49","n/a","1999","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/amri",
"ABDC","Alcentra Capital Corp.","12.03","162606694.98","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/abdc",
"ADHD","Alcobra Ltd.","5.91","125160337.02","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/adhd",
"ALDR","Alder BioPharmaceuticals, Inc.","31.14","1354921360.74","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/aldr",
"ALDX","Aldeyra Therapeutics, Inc.","5.26","51087860.46","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/aldx",
"ALXN","Alexion Pharmaceuticals, Inc.","164.78","37265760920.08","n/a","1996","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/alxn",
"ALXA","Alexza Pharmaceuticals, Inc.","1.26","24500358.54","n/a","2006","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/alxa",
"ALCO","Alico, Inc.","42.59","352702781.68","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/alco",
"ALGN","Align Technology, Inc.","56.55","4528431993.15","n/a","2001","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/algn",
"ALIM","Alimera Sciences, Inc.","2.56","113692823.04","n/a","2010","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/alim",
"ALKS","Alkermes plc","59.98","8960924969.02","n/a","1991","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/alks",
"ABTX","Allegiance Bancshares, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/abtx",
"ALGT","Allegiant Travel Company","213.84","3631073553.36","n/a","2006","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/algt",
"ALLB","Alliance Bancorp, Inc. of Pennsylvania","23.96","96534600.4","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/allb",
"AFOP","Alliance Fiber Optic Products, Inc.","17.77","318360478.55","n/a","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/afop",
"AIQ","Alliance HealthCare Services, Inc.","10.25","110193896","n/a","2001","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/aiq",
"AHGP","Alliance Holdings GP, L.P.","34.84","2085626920","n/a","2006","Energy","Coal Mining","http://www.nasdaq.com/symbol/ahgp",
"ARLP","Alliance Resource Partners, L.P.","23.9","1773111937.6","n/a","1999","Energy","Coal Mining","http://www.nasdaq.com/symbol/arlp",
"AHPI","Allied Healthcare Products, Inc.","1.19","9552304.93","n/a","1992","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/ahpi",
"AMOT","Allied Motion Technologies, Inc.","20.44","189905893.8","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/amot",
"ALQA","Alliqua BioMedical, Inc.","3.75","103758431.25","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/alqa",
"ALLT","Allot Communications Ltd.","5.37","179152484.73","n/a","2006","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/allt",
"MDRX","Allscripts Healthcare Solutions, Inc.","12.74","2406826620.38","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/mdrx",
"AFAM","Almost Family Inc","38.58","378860692.56","n/a","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/afam",
"ALNY","Alnylam Pharmaceuticals, Inc.","80.71","6829287223.01","n/a","2004","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/alny",
"AOSL","Alpha and Omega Semiconductor Limited","8.7","199415710.2","n/a","2010","Technology","Semiconductors","http://www.nasdaq.com/symbol/aosl",
"GOOG","Alphabet Inc.","642.36","440360422547.64","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/goog",
"GOOGL","Alphabet Inc.","670","459308616830","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/googl",
"SMCP","AlphaMark Actively Managed Small Cap ETF","22.93","24076500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/smcp",
"ATEC","Alphatec Holdings, Inc.","0.335","33536136.785","n/a","2006","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/atec",
"ALTR","Altera Corporation","50.67","15326252287.74","n/a","1988","Technology","Semiconductors","http://www.nasdaq.com/symbol/altr",
"ASPS","Altisource Portfolio Solutions S.A.","28.25","529305531.75","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/asps",
"AIMC","Altra Industrial Motion Corp.","24.76","651431316.52","n/a","2006","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/aimc",
"AMAG","AMAG Pharmaceuticals, Inc.","39.88","1375481578.68","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/amag",
"AMRN","Amarin Corporation PLC","1.995","350344162.455","175611109","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/amrn",
"AMRK","A-Mark Precious Metals, Inc.","12.64","88145659.36","n/a","n/a","Basic Industries","Other Specialty Stores","http://www.nasdaq.com/symbol/amrk",
"AYA","Amaya Inc.","24.95","3321338885.25","n/a","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/aya",
"AMZN","Amazon.com, Inc.","541.94","253470875542.92","n/a","1997","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/amzn",
"AMBC","Ambac Financial Group, Inc.","16.12","725730798.52","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ambc",
"AMBCW","Ambac Financial Group, Inc.","8.19","0","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ambcw",
"AMBA","Ambarella, Inc.","61.81","1957022409.86","n/a","2012","Technology","Semiconductors","http://www.nasdaq.com/symbol/amba",
"EPAX","Ambassadors Group, Inc.","2.75","47132500.25","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/epax",
"AMCX","AMC Networks Inc.","77.15","5582759622.9","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/amcx",
"DOX","Amdocs Limited","58.71","9022200540","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/dox",
"AMDA","Amedica Corporation","0.336","22094732.016","n/a","2014","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/amda",
"AMED","Amedisys Inc","36.58","1231497634.34","n/a","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/amed",
"UHAL","Amerco","406.41","7968801121.08","n/a","n/a","Consumer Services","Rental/Leasing Companies","http://www.nasdaq.com/symbol/uhal",
"ASBI","Ameriana Bancorp","22.2","67269596.4","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/asbi",
"ATAX","America First Multifamily Investors, L.P.","5.37","323558223.36","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/atax",
"AMOV","America Movil, S.A.B. de C.V.","17.53","170552420.22","9729174","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/amov",
"AAL","American Airlines Group, Inc.","39.31","26409266842.56","n/a","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/aal",
"AGNC","American Capital Agency Corp.","19.48","6794666018.36","n/a","2008","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/agnc",
"AGNCB","American Capital Agency Corp.","24.37","8500308566.09","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/agncb",
"AGNCP","American Capital Agency Corp.","25.67","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/agncp",
"MTGE","American Capital Mortgage Investment Corp.","15.18","777096776.28","n/a","2011","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mtge",
"MTGEP","American Capital Mortgage Investment Corp.","24.65","49300000","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mtgep",
"ACSF","American Capital Senior Floating, Ltd.","11.6","116001160","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/acsf",
"ACAS","American Capital, Ltd.","12.49","3400318667.12","n/a","1997","n/a","n/a","http://www.nasdaq.com/symbol/acas",
"GNOW","American Caresource Holdings Inc","1.0499","7080371.2647","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/gnow",
"AETI","American Electric Technologies, Inc.","2.73","22529496.99","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/aeti",
"AMIC","American Independence Corp.","9.8","79176307","n/a","n/a","Finance","Accident &Health Insurance","http://www.nasdaq.com/symbol/amic",
"AMNB","American National Bankshares, Inc.","23.96","208366175.28","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/amnb",
"ANAT","American National Insurance Company","100.69","2707973876.61","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/anat",
"APEI","American Public Education, Inc.","23.26","385509937.44","n/a","2007","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/apei",
"ARII","American Railcar Industries, Inc.","40.9","873308947.3","n/a","2006","Capital Goods","Railroads","http://www.nasdaq.com/symbol/arii",
"AMRB","American River Bankshares","9.52","72067894.64","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/amrb",
"ASEI","American Science and Engineering, Inc.","37.32","266668380.6","n/a","n/a","Health Care","Medical Electronics","http://www.nasdaq.com/symbol/asei",
"AMSWA","American Software, Inc.","10.26","293773902.84","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/amswa",
"AMSC","American Superconductor Corporation","5.04","70326380.88","n/a","1991","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/amsc",
"AMWD","American Woodmark Corporation","68.8","1118483526.4","n/a","1986","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/amwd",
"CRMT","America&#39;s Car-Mart, Inc.","34.4","291488537.6","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/crmt",
"ABCB","Ameris Bancorp","28.44","915628331.16","n/a","1994","Finance","Major Banks","http://www.nasdaq.com/symbol/abcb",
"AMSF","AMERISAFE, Inc.","50.83","966267727.36","n/a","2005","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/amsf",
"ASRV","AmeriServ Financial Inc.","3.19","60197887.09","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/asrv",
"ASRVP","AmeriServ Financial Inc.","27.41","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/asrvp",
"ATLO","Ames National Corporation","23.55","219272001.15","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/atlo",
"AMGN","Amgen Inc.","148.05","112258963725.3","n/a","1983","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/amgn",
"FOLD","Amicus Therapeutics, Inc.","7.01","831513014.19","n/a","2007","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/fold",
"AMKR","Amkor Technology, Inc.","4.95","1175105329.2","n/a","1998","Technology","Semiconductors","http://www.nasdaq.com/symbol/amkr",
"AMPH","Amphastar Pharmaceuticals, Inc.","11.52","522286629.12","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/amph",
"AMSG","Amsurg Corp.","81.41","3943887097.5","n/a","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/amsg",
"AMSGP","Amsurg Corp.","153","263925000","n/a","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/amsgp",
"ASYS","Amtech Systems, Inc.","4.75","62464727.75","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/asys",
"AFSI","AmTrust Financial Services, Inc.","65.03","5376178368.4","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/afsi",
"AMRS","Amyris, Inc.","2.19","344951718","n/a","2010","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/amrs",
"ANAC","Anacor Pharmaceuticals, Inc.","116.57","5131800510.66","n/a","2010","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/anac",
"ANAD","ANADIGICS, Inc.","0.2497","22026721.178","n/a","1995","Technology","Semiconductors","http://www.nasdaq.com/symbol/anad",
"ADI","Analog Devices, Inc.","57.88","18155495803.36","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/adi",
"ALOG","Analogic Corporation","85.14","1058406501.24","n/a","1972","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/alog",
"ANCB","Anchor Bancorp","22.47","56849100","n/a","2011","Finance","Banks","http://www.nasdaq.com/symbol/ancb",
